Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TCL","Cultures et produits animaux","11","Autriche","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","22","","Donnée officielle"
"TCL","Cultures et produits animaux","11","Autriche","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","2346","","Donnée officielle"
"TCL","Cultures et produits animaux","11","Autriche","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","3840","","Donnée officielle"
"TCL","Cultures et produits animaux","11","Autriche","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","5188","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","1","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","9","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","27","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","174","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","150","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","369","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","668","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","163","","Donnée officielle"
"TCL","Cultures et produits animaux","52","Azerbaïdjan","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","3593","","Donnée officielle"
"TCL","Cultures et produits animaux","12","Bahamas","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","2","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","140","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","215","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","97","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","20","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","71","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","7","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","50","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","16","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","7","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","34","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","173","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","51","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","118","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","39","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","21","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","118","","Donnée officielle"
"TCL","Cultures et produits animaux","13","Bahreïn","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","16","","Donnée officielle"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","37","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","40","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","3","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","1145","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","1755","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","220","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","192","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","237","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","283","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","7","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","161","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","197","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","28","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","16","Bangladesh","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","14","Barbade","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","4","","Donnée officielle"
"TCL","Cultures et produits animaux","14","Barbade","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","14","Barbade","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","14","Barbade","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","3","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","4","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","14","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","40","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","58","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","8","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","11647","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","4339","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","3140","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","79","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","116","","Donnée officielle"
"TCL","Cultures et produits animaux","57","Bélarus","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","86","","Donnée officielle"
